,,,,,,,,,中央銀行,,,一般政府,,,,,,銀行等（銀行勘定）,,,信託銀行（銀行勘定）,,,,,,その他金融機関,,,,,,,,,,,,,,,,,,,,,,,,その他,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,銀行等及び信託銀行（信託勘定）,,,,,,,,,金融商品取引業者,,,生命保険会社,,,損害保険会社,,,投資信託委託会社等,,,,,
,,,（a+b+c+ｄ),,, Public Sector,,,,,,,,,Deposit-taking Corporations (b),,,,,,,,,Other Sectors （d),,,,,,,,,銀行等（信託勘定）,,,信託銀行（信託勘定）,,,,,,,,,,,,,,,,,
,,,,,,,,,Central Bank (a),,,General Government (ｃ),,,,,,Banks（Banking Accounts),,,Trust Banks(Banking Accounts）,,,,,,Other Financial Corporations,,,Banks and Trust banks（Trust Accounts）,,,Banks（Trust Accounts）,,,Trust Banks（Trust Accounts）,,,Financial Instruments Firms,,,Life Insurance Companies,,,Non-Life Insurance Companies,,,Investment Trust Management Companies,,,Others,,
,,,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット
,,,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net
2009,1月,Jan,"107,376","94,641","12,735",0,0,0,-,-,-,-,-,-,"50,475","45,969","4,506","38,549","38,232",317,"11,926","7,737","4,189","56,901","48,671","8,229","55,226","46,109","9,117","16,361","13,900","2,460",-,-,-,-,-,-,"8,809","6,022","2,788","18,148","13,798","4,350",0,11,-11,"11,908","12,378",-470,"1,674","2,562",-888
,2月,Feb,"112,152","76,561","35,591",0,54,-54,-,-,-,-,-,-,"62,178","25,638","36,540","50,687","18,347","32,340","11,491","7,291","4,200","49,974","50,869",-895,"49,134","47,496","1,638","15,777","13,733","2,044",-,-,-,-,-,-,"8,652","5,337","3,315","10,842","14,090","-3,248",0,25,-25,"13,863","14,311",-448,839,"3,373","-2,534"
,3月,Mar,"94,501","83,295","11,206",0,2,-2,-,-,-,-,-,-,"52,770","30,769","22,000","48,857","21,698","27,159","3,913","9,071","-5,158","41,732","52,524","-10,792","40,807","49,186","-8,379","14,185","16,499","-2,314",-,-,-,-,-,-,"7,469","7,693",-224,"5,652","10,238","-4,586",0,200,-200,"13,501","14,556","-1,055",925,"3,337","-2,412"
,4月,Apr,"108,672","104,920","3,752",0,27,-27,-,-,-,-,-,-,"56,172","54,190","1,982","49,607","47,621","1,987","6,564","6,569",-5,"52,500","50,704","1,797","50,186","47,416","2,769","11,284","12,923","-1,639",-,-,-,-,-,-,"8,237","6,143","2,094","11,983","12,098",-115,0,29,-29,"18,682","16,223","2,458","2,315","3,289",-973
,5月,May,"94,806","76,320","18,486",0,3,-3,-,-,-,-,-,-,"32,794","26,115","6,679","27,672","23,073","4,600","5,121","3,042","2,079","62,012","50,201","11,811","60,764","46,865","13,899","13,959","14,282",-323,-,-,-,-,-,-,"10,346","7,092","3,254","18,325","10,962","7,363",0,30,-30,"18,134","14,499","3,635","1,249","3,336","-2,088"
,6月,Jun,"110,280","83,908","26,372",0,31,-31,-,-,-,-,-,-,"49,045","29,588","19,457","41,218","24,959","16,259","7,827","4,629","3,198","61,235","54,288","6,946","59,586","50,095","9,492","16,668","15,546","1,123",-,-,-,-,-,-,"10,669","7,946","2,723","12,023","9,396","2,627",0,41,-41,"20,226","17,166","3,060","1,648","4,193","-2,545"
,7月,Jul,"98,773","94,326","4,447",0,36,-36,-,-,-,-,-,-,"38,923","41,819","-2,896","30,365","33,455","-3,090","8,558","8,364",194,"59,850","52,471","7,379","58,132","47,796","10,337","12,700","12,384",316,-,-,-,-,-,-,"10,613","8,318","2,295","14,076","9,600","4,476",1,16,-15,"20,742","17,478","3,265","1,718","4,675","-2,957"
,8月,Aug,"92,464","86,425","6,039",0,24,-24,-,-,-,-,-,-,"36,628","33,198","3,430","32,276","28,759","3,518","4,351","4,439",-88,"55,837","53,204","2,632","54,194","49,394","4,797","13,544","13,990",-446,-,-,-,-,-,-,"10,468","9,368","1,100","11,375","9,674","1,700",21,31,-11,"18,786","16,331","2,454","1,643","3,809","-2,166"
,9月,Sep,"101,219","92,613","8,607",0,19,-19,-,-,-,-,-,-,"44,159","41,513","2,646","37,052","36,281",771,"7,107","5,232","1,875","57,060","51,081","5,979","54,669","46,810","7,858","14,216","13,444",771,-,-,-,-,-,-,"11,291","9,081","2,210","11,448","9,892","1,556",2,18,-16,"17,712","14,375","3,337","2,392","4,271","-1,879"
,10月,Oct,"109,613","124,529","-14,917",0,13,-13,-,-,-,-,-,-,"41,907","62,021","-20,114","34,884","54,142","-19,258","7,023","7,879",-856,"67,706","62,495","5,210","65,571","58,216","7,359","18,005","16,389","1,617",-,-,-,-,-,-,"11,323","9,611","1,712","15,523","13,858","1,666",2,74,-71,"20,718","18,284","2,435","2,134","4,281","-2,147"
,11月,Nov,"117,046","104,123","12,924",0,12,-12,-,-,-,-,-,-,"57,488","47,485","10,003","47,409","37,546","9,864","10,079","9,939",140,"59,558","56,625","2,932","58,016","53,193","4,824","11,946","11,875",71,-,-,-,-,-,-,"10,072","7,747","2,325","13,484","15,647","-2,162",0,64,-64,"22,514","17,860","4,654","1,542","3,433","-1,891"
,12月,Dec,"99,095","102,681","-3,586",0,2,-2,-,-,-,-,-,-,"39,035","48,601","-9,566","33,128","42,531","-9,404","5,907","6,070",-163,"60,060","54,078","5,982","58,925","50,853","8,070","14,077","12,850","1,227",-,-,-,-,-,-,"8,192","7,520",671,"18,067","13,453","4,613",2,6,-4,"18,587","17,024","1,563","1,136","3,225","-2,089"
2010,1月,Jan,"89,576","81,320","8,256",0,3,-3,-,-,-,-,-,-,"37,346","26,619","10,727","32,311","17,383","14,928","5,034","9,236","-4,202","52,231","54,698","-2,468","50,558","51,478",-920,"12,713","12,338",375,-,-,-,-,-,-,"10,286","8,728","1,558","11,733","15,632","-3,899",3,59,-56,"15,823","14,721","1,102","1,672","3,220","-1,548"
,2月,Feb,"98,222","90,161","8,062",0,5,-5,-,-,-,-,-,-,"45,411","36,695","8,716","38,204","31,302","6,902","7,207","5,393","1,814","52,812","53,460",-648,"50,774","50,003",772,"13,270","13,892",-622,-,-,-,-,-,-,"10,513","7,578","2,936","9,608","13,291","-3,683",0,13,-13,"17,383","15,229","2,154","2,036","3,458","-1,421"
,3月,Mar,"120,054","107,262","12,792",0,59,-59,-,-,-,-,-,-,"50,440","43,908","6,532","42,766","38,378","4,388","7,673","5,529","2,144","69,615","63,296","6,319","67,463","58,654","8,808","15,328","13,091","2,236",-,-,-,-,-,-,"11,799","10,190","1,609","21,321","18,335","2,987",0,375,-375,"19,015","16,663","2,351","2,151","4,640","-2,489"
,4月,Apr,"141,348","136,258","5,090",0,0,0,-,-,-,-,-,-,"61,284","66,207","-4,923","51,523","55,324","-3,802","9,761","10,883","-1,122","80,065","70,052","10,013","77,822","64,878","12,944","17,874","16,583","1,291",-,-,-,-,-,-,"12,913","10,146","2,767","24,499","19,720","4,779",16,32,-16,"22,520","18,397","4,123","2,243","5,173","-2,931"
,5月,May,"158,986","143,940","15,046",0,0,0,-,-,-,-,-,-,"76,782","78,792","-2,010","58,779","61,876","-3,098","18,003","16,916","1,087","82,204","65,148","17,056","79,895","61,814","18,081","17,264","15,473","1,791",-,-,-,-,-,-,"14,197","8,207","5,990","28,981","23,473","5,508",4,20,-16,"19,449","14,641","4,808","2,309","3,335","-1,025"
,6月,Jun,"143,189","107,780","35,409",0,18,-18,-,-,-,-,-,-,"67,308","40,141","27,166","61,723","32,964","28,759","5,585","7,178","-1,593","75,881","67,620","8,261","74,007","63,389","10,618","16,265","15,634",631,-,-,-,-,-,-,"12,224","8,256","3,968","25,533","24,148","1,385",0,42,-42,"19,985","15,309","4,676","1,873","4,230","-2,356"
,7月,Jul,"141,605","94,745","46,860",0,0,0,-,-,-,-,-,-,"74,289","41,657","32,633","65,940","34,274","31,666","8,349","7,382",967,"67,316","53,089","14,228","65,797","50,254","15,542","14,441","13,861",580,-,-,-,-,-,-,"11,785","6,567","5,217","17,502","12,655","4,847",0,4,-4,"22,069","17,167","4,902","1,519","2,835","-1,316"
,8月,Aug,"185,448","136,068","49,379",0,0,0,-,-,-,-,-,-,"104,055","73,663","30,392","95,721","66,933","28,788","8,334","6,730","1,604","81,393","62,405","18,988","79,449","59,490","19,960","16,134","15,279",855,-,-,-,-,-,-,"11,764","7,241","4,524","29,952","19,948","10,004",0,5,-5,"21,599","17,017","4,582","1,944","2,915",-971
,9月,Sep,"151,469","122,939","28,530",0,12,-12,-,-,-,-,-,-,"80,901","63,427","17,473","73,304","60,475","12,828","7,597","2,952","4,645","70,568","59,500","11,068","68,403","54,835","13,569","16,364","14,068","2,296",-,-,-,-,-,-,"10,950","8,275","2,675","21,860","17,576","4,284",0,65,-65,"19,229","14,851","4,379","2,165","4,665","-2,500"
,10月,Oct,"136,022","112,575","23,446",0,13,-13,-,-,-,-,-,-,"65,085","54,586","10,499","52,172","42,662","9,511","12,913","11,924",989,"70,937","57,976","12,960","69,435","55,452","13,981","14,473","13,610",862,-,-,-,-,-,-,"10,888","6,305","4,583","25,218","19,786","5,431",0,35,-35,"18,856","15,716","3,140","1,502","2,523","-1,021"
,11月,Nov,"101,933","116,938","-15,005",0,202,-202,-,-,-,-,-,-,"44,166","69,333","-25,167","37,741","62,045","-24,304","6,425","7,287",-862,"57,767","47,403","10,364","56,342","44,361","11,980","10,096","9,737",359,-,-,-,-,-,-,"11,178","7,074","4,104","14,890","11,364","3,526",21,60,-40,"20,157","16,126","4,031","1,427","3,043","-1,617"
,12月,Dec,"103,203","101,640","1,563",0,157,-157,-,-,-,-,-,-,"46,176","51,961","-5,786","37,274","43,547","-6,273","8,902","8,415",487,"57,027","49,522","7,505","55,071","45,886","9,186","14,223","12,554","1,669",-,-,-,-,-,-,"9,944","6,985","2,960","14,284","12,186","2,098",35,99,-64,"16,585","14,062","2,523","1,956","3,637","-1,681"
2011,1月,Jan,"93,494","80,075","13,419",0,151,-151,-,-,-,-,-,-,"37,077","37,270",-193,"32,723","32,508",215,"4,354","4,761",-407,"56,417","42,654","13,763","54,803","39,714","15,090","12,290","10,640","1,650",-,-,-,-,-,-,"11,793","6,361","5,433","12,595","9,674","2,921",187,7,180,"17,938","13,032","4,906","1,613","2,941","-1,328"
,2月,Feb,"84,038","77,700","6,338",0,101,-101,-,-,-,-,-,-,"32,273","29,126","3,148","24,321","23,255","1,066","7,952","5,871","2,082","51,764","48,473","3,291","50,409","44,555","5,853","12,498","12,545",-47,-,-,-,-,-,-,"11,110","6,987","4,123","10,369","9,879",490,306,254,52,"16,126","14,890","1,235","1,355","3,918","-2,563"
,3月,Mar,"121,078","94,743","26,335",0,16,-16,-,-,-,-,-,-,"65,779","38,307","27,471","54,052","32,675","21,377","11,727","5,632","6,095","55,299","56,419","-1,120","53,154","51,583","1,573","14,005","14,727",-721,-,-,-,-,-,-,"8,574","6,448","2,126","12,380","12,130",250,333,143,190,"17,862","18,135",-272,"2,145","4,838","-2,693"
,4月,Apr,"97,694","108,015","-10,321",0,3,-3,-,-,-,-,-,-,"41,611","56,524","-14,913","35,698","50,778","-15,080","5,913","5,746",167,"56,083","51,488","4,595","54,194","47,601","6,592","14,578","13,167","1,410",-,-,-,-,-,-,"10,356","6,539","3,816","10,443","9,830",613,0,10,-10,"18,817","18,055",763,"1,889","3,886","-1,997"
,5月,May,"115,860","126,397","-10,537",0,0,0,-,-,-,-,-,-,"57,706","78,276","-20,570","48,844","65,269","-16,424","8,862","13,007","-4,145","58,154","48,121","10,033","56,586","45,378","11,208","13,992","12,328","1,664",-,-,-,-,-,-,"10,260","5,701","4,559","11,866","11,686",180,0,26,-26,"20,468","15,637","4,831","1,568","2,743","-1,175"
,6月,Jun,"129,841","122,765","7,076",0,14,-14,-,-,-,-,-,-,"67,759","69,509","-1,750","54,287","59,317","-5,030","13,472","10,192","3,280","62,082","53,242","8,840","60,023","49,121","10,903","13,926","12,597","1,329",-,-,-,-,-,-,"13,768","8,560","5,208","11,688","10,443","1,246",0,43,-43,"20,641","17,478","3,163","2,059","4,121","-2,062"
,7月,Jul,"111,738","112,788","-1,050",2,2,-1,-,-,-,-,-,-,"56,816","63,076","-6,260","47,211","54,629","-7,418","9,605","8,447","1,158","54,921","49,710","5,211","53,038","46,688","6,351","13,923","14,831",-908,-,-,-,-,-,-,"10,626","6,390","4,236","10,438","10,497",-59,42,0,42,"18,009","14,970","3,040","1,882","3,022","-1,140"
,8月,Aug,"174,641","177,745","-3,104",0,14,-14,-,-,-,-,-,-,"95,887","98,892","-3,005","83,450","81,014","2,436","12,437","17,878","-5,441","78,754","78,839",-85,"76,295","75,431",864,"16,630","15,675",955,-,-,-,-,-,-,"14,478","8,479","5,999","22,873","28,379","-5,506",0,569,-569,"22,314","22,329",-15,"2,459","3,409",-950
,9月,Sep,"132,426","101,313","31,113",0,10,-10,-,-,-,-,-,-,"75,064","45,033","30,030","66,117","40,246","25,871","8,946","4,787","4,159","57,362","56,269","1,093","55,469","52,976","2,494","15,033","13,403","1,631",-,-,-,-,-,-,"12,327","7,599","4,728","10,988","12,035","-1,047",0,71,-71,"17,121","19,868","-2,747","1,893","3,293","-1,400"
,10月,Oct,"120,438","115,733","4,706",0,33,-33,-,-,-,-,-,-,"68,210","67,726",484,"59,054","57,151","1,904","9,155","10,576","-1,420","52,229","47,974","4,255","50,540","44,494","6,047","15,373","14,207","1,166",-,-,-,-,-,-,"11,588","7,675","3,914","11,172","8,332","2,840",0,63,-63,"12,407","14,217","-1,810","1,688","3,480","-1,792"
,11月,Nov,"102,415","115,081","-12,666",0,2,-2,-,-,-,-,-,-,"46,346","55,632","-9,286","40,009","48,213","-8,204","6,337","7,419","-1,082","56,069","59,447","-3,378","54,892","56,785","-1,893","16,899","16,383",516,-,-,-,-,-,-,"10,593","6,433","4,160","11,850","13,942","-2,093",0,101,-101,"15,550","19,926","-4,375","1,178","2,663","-1,485"
,12月,Dec,"91,422","83,712","7,710",0,0,0,-,-,-,-,-,-,"45,327","37,309","8,018","40,605","32,552","8,053","4,722","4,757",-35,"46,095","46,403",-308,"44,952","44,133",819,"13,077","12,007","1,070",-,-,-,-,-,-,"9,655","7,682","1,973","11,038","11,510",-472,0,257,-257,"11,182","12,677","-1,495","1,143","2,272","-1,128"
2012,1月,Jan,"106,209","79,011","27,198",0,0,0,-,-,-,-,-,-,"56,117","35,547","20,570","48,714","29,330","19,384","7,403","6,217","1,186","50,092","43,464","6,628","48,776","41,232","7,545","12,689","12,079",611,-,-,-,-,-,-,"12,920","7,054","5,867","9,273","8,084","1,189",0,121,-121,"13,894","13,894",-1,"1,315","2,232",-917
,2月,Feb,"121,819","95,443","26,376",0,52,-52,-,-,-,-,-,-,"69,143","46,174","22,969","64,641","40,134","24,507","4,502","6,041","-1,538","52,675","49,216","3,459","51,124","45,801","5,322","14,587","15,573",-986,-,-,-,-,-,-,"12,021","8,977","3,044","9,367","4,806","4,560",0,11,-11,"15,149","16,434","-1,285","1,552","3,415","-1,864"
,3月,Mar,"140,192","130,861","9,331",0,9,-9,-,-,-,-,-,-,"75,045","65,950","9,095","68,600","58,928","9,672","6,445","7,021",-576,"65,147","64,903",245,"63,207","60,281","2,926","17,645","17,427",218,-,-,-,-,-,-,"13,638","9,158","4,481","15,788","14,913",874,0,4,-4,"16,136","18,779","-2,643","1,940","4,622","-2,682"
,4月,Apr,"132,961","159,135","-26,174",0,11,-11,-,-,-,-,-,-,"72,390","107,666","-35,276","62,333","100,212","-37,879","10,057","7,454","2,602","60,571","51,457","9,114","59,230","47,964","11,267","20,422","18,459","1,963",-,-,-,-,-,-,"16,942","10,127","6,815","8,469","5,960","2,509",0,11,-11,"13,397","13,407",-9,"1,341","3,493","-2,152"
,5月,May,"181,019","161,216","19,803",0,0,0,-,-,-,-,-,-,"105,296","96,786","8,510","92,656","84,300","8,355","12,641","12,486",155,"75,723","64,430","11,293","73,587","61,003","12,584","18,643","16,062","2,581",-,-,-,-,-,-,"25,518","20,401","5,116","13,187","8,089","5,098",0,18,-18,"16,239","16,433",-193,"2,136","3,427","-1,291"
,6月,Jun,"171,767","153,222","18,546",0,0,0,-,-,-,-,-,-,"72,465","68,303","4,162","65,824","61,345","4,479","6,641","6,958",-317,"99,303","84,919","14,384","97,526","81,924","15,601","19,348","17,279","2,069",-,-,-,-,-,-,"44,864","39,868","4,996","16,318","8,395","7,923",0,20,-20,"16,996","16,362",633,"1,777","2,994","-1,218"
,7月,Jul,"169,357","157,334","12,023",0,12,-12,-,-,-,-,-,-,"72,353","70,106","2,247","69,624","67,316","2,308","2,729","2,790",-61,"97,003","87,216","9,787","95,182","84,074","11,109","18,340","16,900","1,440",-,-,-,-,-,-,"51,967","45,623","6,344","11,100","8,825","2,275",0,2,-2,"13,775","12,724","1,052","1,820","3,142","-1,322"
,8月,Aug,"155,452","133,988","21,463",0,1,-1,-,-,-,-,-,-,"69,991","57,720","12,271","63,825","49,215","14,610","6,166","8,505","-2,339","85,461","76,268","9,193","83,810","73,251","10,559","18,123","16,928","1,195",-,-,-,-,-,-,"40,950","36,229","4,721","9,708","4,797","4,911",0,97,-97,"15,029","15,200",-171,"1,651","3,017","-1,366"
,9月,Sep,"162,656","139,401","23,255",0,4,-4,-,-,-,-,-,-,"93,041","76,775","16,267","86,038","69,005","17,033","7,003","7,769",-766,"69,614","62,622","6,992","67,489","58,622","8,867","17,657","16,019","1,638",-,-,-,-,-,-,"26,454","21,767","4,687","8,280","7,224","1,056",2,14,-12,"15,096","13,598","1,498","2,125","4,000","-1,875"
,10月,Oct,"124,292","113,103","11,189",0,9,-9,-,-,-,-,-,-,"67,383","65,310","2,073","61,056","60,183",873,"6,327","5,127","1,199","56,909","47,784","9,126","54,979","44,478","10,502","16,788","14,799","1,989",-,-,-,-,-,-,"13,900","10,564","3,336","8,480","4,204","4,276",0,5,-5,"15,811","14,906",906,"1,929","3,306","-1,376"
,11月,Nov,"112,671","97,684","14,987",0,0,0,-,-,-,-,-,-,"60,095","46,721","13,374","55,976","42,387","13,589","4,119","4,334",-215,"52,576","50,962","1,613","50,709","47,136","3,574","15,043","15,901",-858,-,-,-,-,-,-,"12,045","8,898","3,147","7,555","6,178","1,378",0,40,-40,"16,066","16,119",-53,"1,867","3,828","-1,961"
,12月,Dec,"104,612","99,593","5,019",0,1,-1,-,-,-,-,-,-,"50,482","43,892","6,590","48,131","39,049","9,082","2,351","4,844","-2,493","54,130","55,700","-1,570","52,288","51,182","1,106","14,236","14,974",-738,-,-,-,-,-,-,"17,741","15,091","2,650","5,379","5,227",152,0,0,0,"14,932","15,890",-958,"1,842","4,518","-2,676"
2013,1月,Jan,"136,273","134,840","1,433",0,1,-1,-,-,-,-,-,-,"49,665","42,760","6,905","47,244","36,910","10,334","2,420","5,850","-3,429","86,609","92,079","-5,471","84,585","85,034",-450,"16,977","20,408","-3,431",-,-,-,-,-,-,"41,846","39,032","2,813","7,300","8,017",-717,0,10,-10,"18,462","17,567",895,"2,024","7,045","-5,022"
,2月,Feb,"107,592","132,505","-24,913",0,67,-67,-,-,-,-,-,-,"30,642","45,351","-14,709","27,365","42,942","-15,577","3,277","2,409",868,"76,950","87,086","-10,137","74,505","77,023","-2,517","19,388","20,785","-1,397",-,-,-,-,-,-,"32,640","30,377","2,264","4,887","7,650","-2,763",0,0,0,"17,590","18,211",-621,"2,445","10,063","-7,619"
,3月,Mar,"155,966","161,230","-5,264",0,91,-91,-,-,-,-,-,-,"48,844","49,522",-678,"45,922","44,763","1,159","2,922","4,759","-1,837","107,123","111,618","-4,495","104,513","99,172","5,342","25,660","24,298","1,362",-,-,-,-,-,-,"51,166","47,189","3,977","8,926","9,774",-848,0,10,-10,"18,761","17,901",861,"2,609","12,445","-9,836"
,4月,Apr,"175,190","197,099","-21,909",0,18,-18,-,-,-,-,-,-,"71,020","95,355","-24,334","64,802","87,652","-22,850","6,219","7,703","-1,484","104,169","101,725","2,444","101,238","90,049","11,190","22,225","21,089","1,136",-,-,-,-,-,-,"46,872","43,434","3,438","10,920","6,542","4,379",0,10,-10,"21,221","18,974","2,247","2,931","11,677","-8,746"
,5月,May,"175,588","201,046","-25,458",0,21,-21,-,-,-,-,-,-,"61,828","86,219","-24,391","54,406","73,162","-18,756","7,422","13,057","-5,635","113,760","114,806","-1,046","110,732","104,453","6,278","22,010","21,990",20,-,-,-,-,-,-,"56,167","51,452","4,715","7,192","8,303","-1,111",0,0,0,"25,363","22,708","2,654","3,028","10,352","-7,324"
,6月,Jun,"136,031","165,608","-29,578",0,15,-15,-,-,-,-,-,-,"29,828","56,321","-26,493","27,935","45,053","-17,119","1,894","11,268","-9,374","106,202","109,272","-3,070","103,455","98,665","4,789","23,443","21,685","1,757",-,-,-,-,-,-,"45,661","41,144","4,517","14,419","16,600","-2,181",0,17,-17,"19,932","19,219",713,"2,748","10,607","-7,859"
,7月,Jul,"193,824","159,006","34,818",0,12,-12,-,-,-,-,-,-,"78,687","50,089","28,598","63,370","46,741","16,629","15,317","3,348","11,969","115,138","108,906","6,231","113,115","101,201","11,915","25,846","21,236","4,611",-,-,-,-,-,-,"53,454","49,217","4,237","12,338","12,585",-247,0,2,-2,"21,477","18,161","3,316","2,022","7,705","-5,683"
,8月,Aug,"154,829","154,716",113,0,13,-13,-,-,-,-,-,-,"52,527","50,596","1,932","49,344","49,290",54,"3,184","1,306","1,878","102,302","104,108","-1,806","100,464","97,269","3,196","19,501","18,980",522,-,-,-,-,-,-,"56,844","51,926","4,918","8,635","10,151","-1,516",0,1,-1,"15,484","16,211",-727,"1,838","6,840","-5,002"
,9月,Sep,"179,553","167,738","11,816",0,59,-59,-,-,-,-,-,-,"72,488","64,912","7,576","62,873","58,381","4,492","9,615","6,531","3,084","107,066","102,768","4,298","105,684","95,691","9,994","21,174","19,624","1,551",-,-,-,-,-,-,"54,598","49,308","5,290","8,869","8,836",32,5,10,-5,"21,038","17,913","3,126","1,381","7,077","-5,696"
,10月,Oct,"178,932","168,587","10,345",0,18,-18,-,-,-,-,-,-,"73,585","68,163","5,422","61,019","58,829","2,189","12,566","9,334","3,232","105,348","100,406","4,942","103,901","95,067","8,832","22,195","19,802","2,393",-,-,-,-,-,-,"53,944","47,530","6,413","7,087","8,547","-1,460",0,0,0,"20,675","19,188","1,486","1,447","5,338","-3,891"
,11月,Nov,"172,517","146,958","25,559",0,19,-19,-,-,-,-,-,-,"74,451","54,597","19,854","60,033","52,731","7,302","14,418","1,866","12,552","98,066","92,341","5,725","96,521","87,470","9,051","21,152","18,293","2,858",-,-,-,-,-,-,"48,113","41,688","6,426","9,073","8,799",274,0,0,0,"18,183","18,690",-507,"1,545","4,872","-3,327"
,12月,Dec,"133,725","138,716","-4,991",0,72,-72,-,-,-,-,-,-,"23,962","27,783","-3,822","20,709","22,655","-1,947","3,253","5,128","-1,875","109,763","110,860","-1,097","107,554","104,139","3,415","18,370","18,005",365,-,-,-,-,-,-,"63,685","58,679","5,006","9,105","6,257","2,848",0,5,-5,"16,394","21,193","-4,799","2,209","6,721","-4,512"
2014,1月,Jan,"121,041","150,159","-29,118",0,46,-46,0,0,0,0,46,-46,"19,838","45,652","-25,814","16,847","41,142","-24,294","2,990","4,510","-1,520","101,203","104,461","-3,258","101,193","98,377","2,816","21,633","19,605","2,028",496,49,447,"21,138","19,556","1,581","57,827","52,505","5,322","7,334","10,966","-3,632",208,450,-242,"14,191","14,850",-659,10,"6,084","-6,074"
,2月,Feb,"122,733","125,402","-2,669",0,101,-101,0,0,0,0,101,-101,"29,498","34,203","-4,705","23,779","29,402","-5,623","5,719","4,801",918,"93,235","91,097","2,138","93,196","87,746","5,450","23,148","24,383","-1,235",90,42,48,"23,058","24,341","-1,283","48,043","43,301","4,742","7,410","6,922",488,63,0,63,"14,533","13,140","1,393",38,"3,351","-3,312"
,3月,Mar,"189,992","207,481","-17,489",0,293,-293,0,0,0,0,293,-293,"76,957","93,202","-16,245","64,221","78,919","-14,698","12,737","14,283","-1,547","113,035","113,986",-951,"113,025","108,414","4,611","24,108","24,755",-648,38,61,-23,"24,070","24,694",-625,"62,819","57,044","5,775","13,495","12,189","1,306",60,9,51,"12,544","14,417","-1,872",9,"5,571","-5,562"
,4月,Apr,"184,435","186,445","-2,010",0,36,-36,0,0,0,0,36,-36,"62,272","82,485","-20,213","54,208","76,316","-22,108","8,064","6,169","1,895","122,163","103,923","18,239","122,133","101,751","20,381","30,503","25,405","5,098",88,61,27,"30,415","25,344","5,071","61,315","54,960","6,355","13,614","7,281","6,333",97,208,-111,"16,603","13,897","2,706",30,"2,172","-2,142"
,5月,May,"218,900","201,923","16,977",0,9,-9,0,0,0,0,9,-9,"105,869","99,771","6,099","97,196","89,020","8,176","8,673","10,750","-2,077","113,030","102,144","10,887","113,003","100,060","12,943","23,992","23,011",981,66,75,-10,"23,926","22,936",990,"61,286","54,431","6,855","9,632","7,071","2,561",60,168,-108,"18,033","15,379","2,655",27,"2,083","-2,056"
,6月,Jun,"216,882","196,383","20,499",0,78,-78,0,0,0,0,78,-78,"80,069","68,755","11,315","69,651","60,115","9,536","10,419","8,640","1,779","136,812","127,550","9,262","136,752","123,570","13,182","24,749","22,910","1,840",278,27,251,"24,471","22,882","1,589","84,031","78,994","5,037","10,360","6,268","4,092",83,94,-12,"17,529","15,305","2,224",60,"3,980","-3,920"
,7月,Jul,"358,547","348,092","10,456",51,32,19,0,0,0,51,32,19,"77,579","86,238","-8,658","71,927","80,716","-8,789","5,653","5,522",131,"280,917","261,822","19,095","280,874","257,818","23,056","23,824","21,935","1,889",66,88,-22,"23,759","21,847","1,911","222,578","210,606","11,972","17,806","8,064","9,741",93,129,-36,"16,573","17,084",-510,43,"4,003","-3,960"
,8月,Aug,"308,213","295,661","12,552",0,67,-67,0,0,0,0,67,-67,"57,749","53,404","4,345","50,294","49,745",549,"7,455","3,659","3,796","250,464","242,190","8,274","250,389","237,907","12,482","28,907","23,290","5,617","1,424",373,"1,051","27,483","22,917","4,566","196,541","192,903","3,638","10,145","6,509","3,635",11,21,-10,"14,786","15,185",-399,75,"4,282","-4,207"
,9月,Sep,"360,466","347,336","13,130",0,158,-158,0,0,0,0,158,-158,"52,254","48,538","3,715","43,978","34,803","9,175","8,276","13,735","-5,459","308,212","298,640","9,572","308,141","291,874","16,266","28,071","24,349","3,722",176,685,-510,"27,895","23,664","4,231","251,703","244,100","7,602","12,718","6,187","6,530",122,155,-33,"15,528","17,082","-1,555",71,"6,766","-6,694"
,10月,Oct,"340,610","337,702","2,908",0,63,-63,0,0,0,0,63,-63,"73,768","78,084","-4,316","65,778","66,283",-505,"7,990","11,801","-3,811","266,842","259,555","7,287","266,755","255,583","11,172","30,776","27,088","3,688",700,"2,756","-2,056","30,076","24,332","5,744","211,986","206,525","5,462","7,774","7,311",463,32,98,-66,"16,187","14,561","1,626",87,"3,972","-3,885"
