投資家部門別対外証券投資（短期債）,,,,,,,,,,,,,,,,,,,最終更新日  令和8年8月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchases and Sales of Foreign Securities by Residents by Types of Investors(Short-term debt securities),,,,,,,,,,,,,,,,,,,"Final Update  August 10, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6月,Jun,"8,549","9,493",-944,0,0,0,-,-,-,-,-,-,"1,779","1,344",435,"1,779","1,344",435,0,0,0,"6,770","8,149","-1,379","6,298","6,639",-340,"3,106","3,368",-261,-,-,-,-,-,-,527,99,428,"1,346","1,932",-586,0,0,0,"1,319","1,240",79,472,"1,511","-1,039"
,7月,Jul,"9,618","8,971",646,0,0,0,-,-,-,-,-,-,548,495,53,154,76,78,394,419,-25,"9,069","8,476",593,"7,888","6,665","1,222","3,308","2,367",941,-,-,-,-,-,-,732,226,505,"1,595","1,557",38,0,8,-8,"2,253","2,507",-254,"1,183","1,811",-629
,8月,Aug,"10,583","10,075",508,0,0,0,-,-,-,-,-,-,"2,391","1,154","1,237","2,391","1,154","1,237",0,0,0,"8,192","8,921",-730,"8,189","8,022",170,"2,590","3,556",-966,-,-,-,-,-,-,549,296,254,"3,378","2,332","1,047",0,0,0,"1,672","1,838",-165,2,901,-899
,9月,Sep,"10,188","11,152",-965,0,0,0,-,-,-,-,-,-,"1,870","1,501",370,"1,870","1,501",370,0,0,0,"8,317","9,652","-1,335","8,215","8,558",-345,"2,967","3,003",-36,-,-,-,-,-,-,430,37,393,"2,745","2,869",-125,0,0,0,"2,073","2,649",-577,102,"1,093",-991
,10月,Oct,"14,488","12,766","1,722",0,0,0,-,-,-,-,-,-,"2,423","1,192","1,231","2,052",806,"1,247",371,387,-16,"12,065","11,574",491,"11,701","11,233",470,"2,641","2,838",-197,-,-,-,-,-,-,"1,037",118,920,"5,340","5,407",-67,100,0,100,"2,583","2,870",-286,364,341,23
,11月,Nov,"14,220","13,047","1,174",0,0,0,-,-,-,-,-,-,"7,063","4,914","2,149","7,063","4,800","2,263",0,114,-114,"7,157","8,133",-975,"7,142","7,611",-468,"1,746","2,377",-631,-,-,-,-,-,-,"1,177",345,833,"2,665","3,476",-811,200,0,200,"1,354","1,413",-59,14,521,-507
,12月,Dec,"6,116","8,961","-2,845",0,0,0,-,-,-,-,-,-,292,"2,024","-1,732",292,"2,022","-1,730",0,2,-2,"5,824","6,937","-1,113","5,627","6,027",-399,"1,889","2,375",-486,-,-,-,-,-,-,384,40,344,"1,155","1,280",-125,0,0,0,"2,199","2,332",-132,196,909,-713
2008,1月,Jan,"8,031","7,048",983,0,0,0,-,-,-,-,-,-,"1,316","1,596",-280,"1,184","1,351",-168,132,244,-112,"6,715","5,452","1,263","6,341","5,135","1,206","1,847","1,568",279,-,-,-,-,-,-,789,170,619,"1,225","1,180",45,299,0,299,"2,181","2,217",-36,373,316,57
,2月,Feb,"11,558","10,038","1,520",0,0,0,-,-,-,-,-,-,"5,344","4,038","1,306","5,344","4,038","1,306",0,0,0,"6,214","6,000",214,"6,122","5,789",333,"1,491","2,225",-734,-,-,-,-,-,-,"1,091",120,971,"1,739","1,769",-30,0,0,0,"1,801","1,675",126,92,211,-119
,3月,Mar,"7,975","10,688","-2,713",0,0,0,-,-,-,-,-,-,"1,071","4,400","-3,329","1,071","4,380","-3,309",0,20,-20,"6,904","6,287",616,"6,765","5,697","1,068","1,665","1,618",47,-,-,-,-,-,-,"1,120",55,"1,064","2,121","2,061",60,0,0,0,"1,859","1,963",-103,138,590,-452
,4月,Apr,"7,709","8,381",-672,0,0,0,-,-,-,-,-,-,"1,183","1,709",-526,"1,066","1,602",-536,117,107,10,"6,526","6,673",-147,"6,464","6,136",327,"1,378","1,830",-452,-,-,-,-,-,-,"1,083",45,"1,037","2,431","2,484",-53,0,0,0,"1,572","1,777",-205,62,536,-474
,5月,May,"8,482","7,049","1,432",0,0,0,-,-,-,-,-,-,396,606,-210,396,606,-210,0,0,0,"8,085","6,443","1,642","8,003","6,119","1,884","1,718","1,412",306,-,-,-,-,-,-,"1,659",75,"1,585","2,948","2,835",113,0,0,0,"1,678","1,797",-120,82,325,-243
,6月,Jun,"6,394","5,754",640,0,0,0,-,-,-,-,-,-,"1,150",535,615,"1,105",535,570,45,0,45,"5,245","5,220",25,"5,224","4,532",692,"1,577","1,470",107,-,-,-,-,-,-,970,103,867,"1,382","1,457",-76,0,0,0,"1,295","1,502",-206,20,687,-667
,7月,Jul,"8,612","8,267",345,0,0,0,-,-,-,-,-,-,"1,894","1,828",67,"1,710","1,713",-3,184,114,70,"6,718","6,440",278,"6,677","6,046",630,"1,298","1,285",12,-,-,-,-,-,-,692,47,645,"2,074","2,086",-12,0,0,0,"2,613","2,628",-15,41,394,-353
,8月,Aug,"10,673","8,250","2,423",0,0,0,-,-,-,-,-,-,"4,885","1,477","3,408","4,775","1,371","3,404",111,107,4,"5,787","6,772",-985,"5,754","6,566",-814,"1,206","2,611","-1,406",-,-,-,-,-,-,739,76,662,"2,417","2,412",4,0,0,0,"1,392","1,467",-74,34,206,-172
,9月,Sep,"8,815","11,366","-2,551",0,0,0,-,-,-,-,-,-,"2,394","5,267","-2,873","2,264","5,257","-2,993",130,10,120,"6,421","6,099",322,"6,390","5,730",658,"2,079","1,633",446,-,-,-,-,-,-,557,183,373,"1,907","2,011",-104,0,0,0,"1,847","1,903",-57,31,368,-337
,10月,Oct,"5,623","6,130",-507,0,0,0,-,-,-,-,-,-,"2,295","3,038",-744,"2,267","3,014",-747,27,24,3,"3,329","3,092",237,"3,326","2,921",405,"1,594","1,224",370,-,-,-,-,-,-,445,48,397,754,718,36,0,0,0,533,931,-398,2,172,-170
,11月,Nov,"4,910","4,397",513,0,0,0,-,-,-,-,-,-,"1,722",637,"1,085","1,711",637,"1,074",11,0,11,"3,188","3,760",-572,"3,187","3,462",-274,"1,219","1,774",-554,-,-,-,-,-,-,394,69,325,912,877,35,0,0,0,662,742,-80,0,297,-297
,12月,Dec,"5,841","4,962",879,0,0,0,-,-,-,-,-,-,"1,743","1,034",709,"1,289","1,034",255,454,0,454,"4,098","3,928",170,"4,070","3,578",492,"1,196","1,357",-161,-,-,-,-,-,-,597,33,564,"1,145","1,059",86,0,0,0,"1,132","1,129",3,28,350,-322
2009,1月,Jan,"5,990","3,592","2,398",0,0,0,-,-,-,-,-,-,"2,879","1,208","1,671","2,830","1,174","1,657",48,34,15,"3,111","2,384",727,"3,108","2,170",939,937,879,57,-,-,-,-,-,-,983,25,958,597,592,6,0,0,0,591,674,-82,3,215,-212
,2月,Feb,"6,525","2,579","3,947",0,0,0,-,-,-,-,-,-,"3,491",185,"3,306","3,491",185,"3,306",0,0,0,"3,034","2,394",640,"3,034","2,252",782,"1,146",704,442,-,-,-,-,-,-,507,21,486,"1,020",994,26,0,0,0,361,533,-172,0,142,-142
,3月,Mar,"5,475","5,808",-333,0,0,0,-,-,-,-,-,-,"1,090",590,500,"1,090",460,630,0,130,-130,"4,385","5,218",-832,"4,378","4,391",-13,"1,085","1,464",-379,-,-,-,-,-,-,857,429,428,"1,475","1,527",-52,0,0,0,961,971,-10,7,827,-820
,4月,Apr,"4,512","5,716","-1,204",0,0,0,-,-,-,-,-,-,939,"1,957","-1,018",902,"1,910","-1,008",37,47,-9,"3,573","3,760",-186,"3,573","2,885",689,808,959,-151,-,-,-,-,-,-,818,39,780,"1,348","1,168",180,0,0,0,599,719,-120,0,875,-875
,5月,May,"6,854","6,029",825,0,0,0,-,-,-,-,-,-,928,"1,168",-240,923,962,-39,5,206,-201,"5,926","4,860","1,065","5,926","4,111","1,814","1,084","1,140",-56,-,-,-,-,-,-,"2,962","1,364","1,597","1,358","1,226",132,0,0,0,522,381,141,0,748,-748
,6月,Jun,"6,110","7,027",-916,0,0,0,-,-,-,-,-,-,928,985,-58,918,540,378,10,446,-436,"5,183","6,041",-859,"5,169","4,861",308,648,"1,113",-464,-,-,-,-,-,-,"2,088","1,229",859,"1,288","1,021",267,0,0,0,"1,145","1,498",-354,14,"1,180","-1,166"
,7月,Jul,"4,080","4,770",-691,0,0,0,-,-,-,-,-,-,535,"1,219",-684,482,"1,142",-660,53,77,-24,"3,544","3,551",-7,"3,544","2,813",730,"1,245","1,163",81,-,-,-,-,-,-,796,29,766,969,880,89,0,0,0,534,741,-206,1,738,-737
,8月,Aug,"5,900","5,213",687,0,0,0,-,-,-,-,-,-,"1,414",892,522,"1,414",892,522,0,0,0,"4,486","4,320",165,"4,485","3,660",825,"1,222",923,299,-,-,-,-,-,-,"1,554",924,630,"1,529","1,566",-37,0,0,0,180,247,-67,1,661,-660
,9月,Sep,"7,575","6,252","1,323",0,0,0,-,-,-,-,-,-,"2,762","1,633","1,129","2,762","1,633","1,129",0,0,0,"4,813","4,619",194,"4,813","3,990",823,"1,875","1,763",112,-,-,-,-,-,-,771,30,741,"1,489","1,311",178,0,0,0,678,886,-208,0,628,-628
,10月,Oct,"6,684","4,399","2,285",0,0,0,-,-,-,-,-,-,"1,175",313,861,"1,125",261,864,49,52,-3,"5,510","4,086","1,424","5,508","3,758","1,751","2,910","1,719","1,191",-,-,-,-,-,-,726,18,708,"1,009",926,84,0,0,0,863,"1,095",-232,1,328,-327
,11月,Nov,"5,039","3,250","1,789",0,0,0,-,-,-,-,-,-,"1,879",841,"1,037","1,879",841,"1,037",0,0,0,"3,160","2,409",751,"3,160","1,996","1,164","1,154",961,193,-,-,-,-,-,-,"1,030",45,985,838,786,52,0,15,-15,138,189,-51,0,413,-413
,12月,Dec,"4,155","4,978",-823,0,0,0,-,-,-,-,-,-,223,744,-521,223,744,-521,0,0,0,"3,932","4,234",-302,"3,931","3,810",121,"1,788","2,123",-335,-,-,-,-,-,-,597,27,570,915,"1,012",-97,0,10,-10,631,638,-7,0,424,-424
2010,1月,Jan,"4,006","5,386","-1,381",0,0,0,-,-,-,-,-,-,711,"2,057","-1,346",684,"2,030","-1,346",27,27,0,"3,295","3,330",-34,"3,295","3,073",221,"1,073","1,504",-431,-,-,-,-,-,-,"1,102",52,"1,050",555,915,-360,0,10,-10,565,592,-28,0,256,-256
,2月,Feb,"3,314","3,048",266,0,0,0,-,-,-,-,-,-,545,553,-8,545,553,-8,0,0,0,"2,769","2,495",274,"2,769","1,947",821,"1,197",775,421,-,-,-,-,-,-,703,75,628,638,665,-27,0,0,0,231,432,-201,0,548,-548
,3月,Mar,"5,914","5,747",167,0,0,0,-,-,-,-,-,-,403,416,-13,403,416,-13,0,0,0,"5,512","5,331",180,"5,512","3,870","1,640","2,384","1,837",546,-,-,-,-,-,-,"1,780",596,"1,184","1,015",995,20,0,15,-15,333,427,-95,0,"1,461","-1,461"
,4月,Apr,"4,560","3,926",634,0,0,0,-,-,-,-,-,-,975,705,270,948,657,291,27,48,-21,"3,586","3,221",364,"3,585","2,508","1,076",993,496,497,-,-,-,-,-,-,"1,009",362,647,"1,020",993,26,0,0,0,563,657,-94,0,712,-712
,5月,May,"5,230","4,527",703,0,0,0,-,-,-,-,-,-,879,383,496,829,383,446,50,0,50,"4,351","4,144",208,"4,331","3,357",973,"1,529","1,021",507,-,-,-,-,-,-,"1,095",500,595,"1,175","1,150",25,0,0,0,532,686,-154,20,786,-766
,6月,Jun,"5,485","6,435",-950,0,0,0,-,-,-,-,-,-,9,560,-551,0,560,-560,9,0,9,"5,476","5,875",-399,"5,476","5,506",-28,"2,223","3,181",-957,-,-,-,-,-,-,"1,468",326,"1,142","1,383","1,474",-91,0,0,0,402,525,-122,0,371,-371
,7月,Jul,"6,173","5,030","1,142",0,0,0,-,-,-,-,-,-,637,680,-43,637,650,-13,0,31,-31,"5,536","4,350","1,186","5,531","3,715","1,816","2,611","1,993",617,-,-,-,-,-,-,954,101,854,954,978,-24,0,0,0,"1,012",643,369,5,636,-631
,8月,Aug,"4,892","3,611","1,281",0,0,0,-,-,-,-,-,-,"1,021",259,762,"1,021",259,762,0,0,0,"3,871","3,352",519,"3,870","3,003",867,"1,809","1,671",138,-,-,-,-,-,-,985,150,834,768,769,0,0,0,0,308,413,-105,0,348,-348
,9月,Sep,"5,894","6,846",-952,0,0,0,-,-,-,-,-,-,"1,153","2,549","-1,396","1,153","2,549","-1,396",0,0,0,"4,741","4,297",444,"4,741","3,903",838,"1,862","2,099",-237,-,-,-,-,-,-,"1,272",60,"1,212","1,113","1,069",44,0,0,0,494,675,-181,0,395,-395
,10月,Oct,"5,781","5,854",-73,0,0,0,-,-,-,-,-,-,414,"1,338",-924,414,"1,239",-826,0,98,-98,"5,367","4,516",851,"5,358","3,963","1,393","2,407","1,591",815,-,-,-,-,-,-,"1,213",581,631,"1,173","1,150",22,0,0,0,565,641,-75,10,553,-543
,11月,Nov,"4,299","3,768",531,0,0,0,-,-,-,-,-,-,803,427,376,803,427,376,0,0,0,"3,495","3,341",154,"3,486","2,850",635,"1,016",911,105,-,-,-,-,-,-,"1,164",488,676,979,"1,103",-125,0,0,0,327,348,-21,10,491,-481
,12月,Dec,"5,048","4,477",571,0,0,0,-,-,-,-,-,-,765,338,427,744,338,406,21,0,21,"4,283","4,139",144,"4,253","3,301",950,"2,111","1,501",610,-,-,-,-,-,-,671,284,387,907,914,-8,0,0,0,564,602,-39,30,837,-807
2011,1月,Jan,"3,280","3,815",-535,0,0,0,-,-,-,-,-,-,664,537,127,664,537,127,0,0,0,"2,617","3,278",-662,"2,614","2,718",-103,516,966,-450,-,-,-,-,-,-,"1,255",449,806,665,697,-32,0,0,0,178,606,-427,3,561,-558
,2月,Feb,"4,857","4,212",645,0,0,0,-,-,-,-,-,-,427,848,-421,427,848,-421,0,0,0,"4,430","3,364","1,066","4,430","2,734","1,695","2,372","1,195","1,177",-,-,-,-,-,-,"1,154",553,600,639,647,-8,0,0,0,265,339,-74,0,629,-629
,3月,Mar,"7,860","8,446",-586,0,0,0,-,-,-,-,-,-,882,730,152,832,730,102,50,0,50,"6,978","7,717",-739,"6,978","6,595",382,"4,449","4,072",377,-,-,-,-,-,-,"1,136",986,150,877,847,29,0,0,0,516,690,-174,0,"1,121","-1,121"
,4月,Apr,"4,207","3,414",793,0,0,0,-,-,-,-,-,-,123,293,-171,113,272,-160,10,21,-11,"4,084","3,120",964,"4,084","2,399","1,685",998,689,309,-,-,-,-,-,-,"1,328",502,826,"1,188",720,468,0,0,0,570,488,82,0,722,-722
,5月,May,"3,464","4,119",-655,0,0,0,-,-,-,-,-,-,934,804,130,934,804,130,0,0,0,"2,530","3,315",-785,"2,531","2,585",-55,357,704,-347,-,-,-,-,-,-,"1,055",431,624,866,"1,070",-205,0,1,-1,253,379,-126,0,730,-730
,6月,Jun,"8,912","8,904",8,0,0,0,-,-,-,-,-,-,613,735,-122,573,735,-162,40,0,40,"8,298","8,169",130,"8,298","7,700",600,"5,282","5,556",-273,-,-,-,-,-,-,"1,528",590,938,782,888,-105,0,0,0,706,666,40,0,470,-470
,7月,Jul,"3,239","2,963",276,0,0,0,-,-,-,-,-,-,347,454,-107,347,454,-107,0,0,0,"2,892","2,509",383,"2,892","2,218",674,835,634,201,-,-,-,-,-,-,"1,046",583,463,513,447,66,0,0,0,498,554,-56,0,292,-292
,8月,Aug,"3,903","4,172",-269,0,0,0,-,-,-,-,-,-,641,"1,249",-609,641,"1,249",-609,0,0,0,"3,263","2,923",340,"3,263","2,690",573,"1,696","1,142",554,-,-,-,-,-,-,688,649,39,638,682,-44,0,0,0,241,217,24,0,233,-233
,9月,Sep,"5,620","7,715","-2,095",0,0,0,-,-,-,-,-,-,584,"1,615","-1,030",584,"1,550",-965,0,65,-65,"5,036","6,100","-1,064","5,014","5,908",-893,"2,354","4,535","-2,181",-,-,-,-,-,-,"1,651",248,"1,403",500,480,21,0,0,0,509,645,-136,22,193,-171
,10月,Oct,"3,236","3,123",113,0,0,0,-,-,-,-,-,-,385,822,-437,385,822,-437,0,0,0,"2,851","2,301",550,"2,852","1,977",875,856,867,-11,-,-,-,-,-,-,"1,116",251,865,296,316,-20,0,0,0,584,543,41,0,324,-324
,11月,Nov,"2,860","3,532",-672,0,0,0,-,-,-,-,-,-,212,929,-716,212,889,-676,0,40,-40,"2,648","2,603",45,"2,648","2,314",333,"1,167","1,221",-54,-,-,-,-,-,-,978,336,641,279,329,-50,0,0,0,224,428,-204,0,288,-288
