投資家部門別対外証券投資（株式・投資ファンド持分）,,,,,,,,,,,,,,,,,,最終更新日  令和8年8月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchases and Sales of Foreign Securities by Residents by Types of Investors(Equity and investment fund shares),,,,,,,,,,,,,,,,,,"Final Update  August 10, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7月,Jul,"21,393","24,126","-2,733",0,0,0,-,-,-,-,-,-,497,393,103,490,374,116,6,19,-12,"20,896","23,733","-2,837","20,581","22,984","-2,401","8,426","15,489","-7,063",-,-,-,-,-,-,656,749,-92,"1,686","1,052",635,2,0,2,"9,811","5,694","4,117",315,750,-435
,8月,Aug,"22,223","21,688",535,0,0,0,-,-,-,-,-,-,292,396,-104,287,328,-41,5,68,-63,"21,931","21,292",639,"21,708","20,880",827,"11,823","13,773","-1,950",-,-,-,-,-,-,522,522,0,"1,208",849,358,0,0,0,"8,155","5,736","2,419",223,412,-189
,9月,Sep,"21,054","20,313",741,0,0,0,-,-,-,-,-,-,553,356,196,510,242,268,43,114,-72,"20,501","19,956",545,"20,316","19,545",772,"11,756","11,331",426,-,-,-,-,-,-,614,727,-113,"1,029","1,580",-551,0,2,-2,"6,917","5,905","1,012",185,410,-226
,10月,Oct,"24,135","25,086",-952,0,0,0,-,-,-,-,-,-,537,352,185,456,183,273,81,169,-88,"23,597","24,734","-1,137","23,237","24,050",-812,"11,878","11,428",450,-,-,-,-,-,-,"1,043",712,331,834,"1,076",-241,0,0,0,"9,482","10,834","-1,352",360,685,-325
,11月,Nov,"26,679","26,796",-117,0,0,0,-,-,-,-,-,-,325,320,5,297,218,78,29,102,-73,"26,354","26,476",-121,"25,953","26,087",-133,"15,005","14,502",503,-,-,-,-,-,-,556,506,51,937,746,191,0,0,0,"9,455","10,333",-878,401,389,12
,12月,Dec,"18,033","18,184",-151,0,0,0,-,-,-,-,-,-,437,328,109,367,247,120,70,81,-11,"17,596","17,856",-260,"17,243","17,432",-190,"8,414","8,248",166,-,-,-,-,-,-,460,430,30,"1,232",987,244,0,0,0,"7,137","7,767",-630,353,424,-71
2008,1月,Jan,"28,245","21,614","6,631",0,0,0,-,-,-,-,-,-,"1,700",263,"1,437","1,680",157,"1,522",20,105,-85,"26,545","21,352","5,193","26,374","20,088","6,286","15,389","9,476","5,913",-,-,-,-,-,-,980,"1,173",-194,791,630,162,0,0,0,"9,214","8,809",405,171,"1,264","-1,092"
,2月,Feb,"22,802","17,489","5,313",0,0,0,-,-,-,-,-,-,232,124,108,216,124,93,16,1,15,"22,570","17,365","5,205","22,412","17,098","5,315","13,819","8,453","5,366",-,-,-,-,-,-,291,284,7,"1,236","1,046",190,0,0,0,"7,066","7,315",-248,158,267,-109
,3月,Mar,"19,780","17,031","2,749",0,0,0,-,-,-,-,-,-,400,374,26,396,363,33,5,11,-6,"19,379","16,657","2,722","19,157","16,420","2,737","10,727","8,623","2,104",-,-,-,-,-,-,399,304,95,653,914,-261,0,0,0,"7,378","6,579",799,223,238,-15
,4月,Apr,"21,297","19,673","1,624",0,0,0,-,-,-,-,-,-,285,65,220,280,61,219,5,4,1,"21,012","19,608","1,404","20,849","19,349","1,501","11,973","10,072","1,902",-,-,-,-,-,-,562,470,92,848,"1,063",-215,0,0,0,"7,466","7,744",-278,162,259,-97
,5月,May,"20,940","19,713","1,227",0,0,0,-,-,-,-,-,-,503,35,469,428,34,394,75,1,74,"20,437","19,679",758,"20,301","19,429",873,"12,544","11,291","1,253",-,-,-,-,-,-,835,499,336,"1,220","1,161",60,0,1,-1,"5,702","6,477",-775,136,250,-114
,6月,Jun,"17,141","16,226",915,0,0,0,-,-,-,-,-,-,270,122,148,268,119,149,3,4,-1,"16,871","16,104",767,"16,670","15,889",781,"8,942","8,042",900,-,-,-,-,-,-,528,453,75,"1,079",767,312,0,0,0,"6,121","6,627",-506,200,215,-15
,7月,Jul,"20,692","17,936","2,756",0,0,0,-,-,-,-,-,-,"1,384",406,977,"1,379",389,989,5,17,-12,"19,308","17,529","1,779","19,134","17,302","1,834","9,850","7,935","1,916",-,-,-,-,-,-,517,388,129,"1,038",689,350,0,0,0,"7,729","8,290",-561,174,228,-54
,8月,Aug,"15,811","17,251","-1,439",0,0,0,-,-,-,-,-,-,289,99,190,284,75,210,4,24,-20,"15,523","17,152","-1,629","15,433","16,945","-1,512","8,289","8,382",-94,-,-,-,-,-,-,346,390,-44,665,"1,008",-343,0,0,0,"6,133","7,165","-1,031",90,207,-116
,9月,Sep,"20,190","18,767","1,422",0,0,0,-,-,-,-,-,-,858,125,733,855,123,732,3,3,0,"19,332","18,642",690,"19,221","18,354",866,"10,371","8,341","2,030",-,-,-,-,-,-,312,324,-13,"1,186",973,213,0,0,0,"7,352","8,716","-1,364",111,288,-177
,10月,Oct,"31,118","18,967","12,151",0,0,0,-,-,-,-,-,-,534,750,-216,324,750,-426,210,1,210,"30,584","18,216","12,367","30,440","18,129","12,312","18,151","7,661","10,490",-,-,-,-,-,-,218,293,-75,"1,443","1,635",-191,0,0,0,"10,628","8,540","2,088",143,88,55
,11月,Nov,"28,044","13,622","14,422",0,0,0,-,-,-,-,-,-,"1,414",497,917,181,138,43,"1,232",359,873,"26,630","13,125","13,505","26,541","13,036","13,504","16,744","6,690","10,053",-,-,-,-,-,-,161,137,24,729,507,222,0,0,0,"8,907","5,702","3,205",89,88,1
,12月,Dec,"22,362","8,946","13,416",0,0,0,-,-,-,-,-,-,553,178,376,180,119,62,373,59,314,"21,808","8,768","13,040","21,740","8,641","13,100","14,807","3,882","10,925",-,-,-,-,-,-,226,171,55,713,681,33,0,0,0,"5,994","3,907","2,087",68,127,-59
2009,1月,Jan,"20,399","9,901","10,498",0,0,0,-,-,-,-,-,-,192,142,50,185,85,100,7,57,-50,"20,207","9,759","10,448","20,124","9,682","10,441","13,197","4,625","8,572",-,-,-,-,-,-,272,298,-27,475,556,-81,0,0,0,"6,180","4,203","1,977",83,77,6
,2月,Feb,"18,499","10,981","7,518",0,0,0,-,-,-,-,-,-,52,137,-85,49,121,-72,3,17,-13,"18,446","10,843","7,603","18,369","10,731","7,638","13,813","6,353","7,460",-,-,-,-,-,-,229,239,-9,309,535,-227,0,0,0,"4,018","3,604",414,78,113,-34
,3月,Mar,"20,039","12,727","7,312",0,0,0,-,-,-,-,-,-,454,390,64,453,285,168,1,105,-104,"19,586","12,337","7,249","19,465","12,231","7,233","13,262","6,835","6,427",-,-,-,-,-,-,294,242,52,422,469,-47,0,0,0,"5,487","4,685",801,121,105,16
,4月,Apr,"15,797","14,533","1,265",0,0,0,-,-,-,-,-,-,142,77,65,121,76,45,21,1,20,"15,656","14,456","1,199","15,508","14,271","1,238","8,509","6,956","1,554",-,-,-,-,-,-,640,361,279,565,880,-315,0,0,0,"5,794","6,074",-280,147,186,-38
,5月,May,"18,312","16,282","2,030",0,0,0,-,-,-,-,-,-,109,70,39,107,69,38,2,1,1,"18,203","16,212","1,991","17,997","16,012","1,985","10,286","8,432","1,854",-,-,-,-,-,-,596,499,97,475,854,-379,0,0,0,"6,640","6,227",413,206,200,7
,6月,Jun,"17,847","14,598","3,249",0,0,0,-,-,-,-,-,-,88,425,-337,86,407,-320,2,19,-17,"17,759","14,173","3,586","17,480","13,941","3,540","6,903","5,897","1,006",-,-,-,-,-,-,727,676,51,"1,024","1,032",-8,0,1,-1,"8,826","6,335","2,492",278,233,46
,7月,Jul,"17,312","14,678","2,634",0,0,0,-,-,-,-,-,-,101,194,-92,100,192,-93,2,1,0,"17,211","14,485","2,726","16,972","14,193","2,779","7,763","6,792",970,-,-,-,-,-,-,728,709,20,783,691,92,0,0,0,"7,698","6,001","1,697",239,292,-54
,8月,Aug,"15,675","16,379",-704,0,0,0,-,-,-,-,-,-,49,63,-14,47,63,-15,2,1,2,"15,625","16,316",-690,"15,461","15,997",-537,"6,211","7,605","-1,394",-,-,-,-,-,-,734,612,121,648,929,-281,0,0,0,"7,868","6,851","1,017",164,318,-153
,9月,Sep,"17,289","15,388","1,901",0,0,0,-,-,-,-,-,-,70,70,1,67,31,36,3,39,-36,"17,219","15,318","1,901","17,023","15,108","1,917","7,356","6,694",662,-,-,-,-,-,-,735,666,70,444,417,28,0,0,0,"8,488","7,331","1,157",195,211,-16
,10月,Oct,"19,476","20,281",-805,0,0,0,-,-,-,-,-,-,105,108,-3,104,96,7,1,11,-10,"19,372","20,173",-802,"19,204","19,889",-685,"8,396","9,984","-1,588",-,-,-,-,-,-,"1,371",782,589,567,740,-172,0,0,0,"8,870","8,383",486,168,285,-117
,11月,Nov,"15,535","16,571","-1,036",0,0,0,-,-,-,-,-,-,84,98,-14,53,66,-13,31,32,-1,"15,451","16,473","-1,022","15,284","16,191",-905,"7,505","8,352",-846,-,-,-,-,-,-,857,844,13,217,422,-204,0,0,0,"6,705","6,573",132,166,282,-117
,12月,Dec,"17,050","16,052",998,0,0,0,-,-,-,-,-,-,337,109,228,308,76,232,29,33,-4,"16,712","15,943",769,"16,567","15,690",876,"8,031","6,840","1,191",-,-,-,-,-,-,"1,025",855,170,705,548,156,0,0,0,"6,806","7,447",-641,145,252,-107
2010,1月,Jan,"17,129","18,065",-936,0,0,0,-,-,-,-,-,-,110,119,-9,108,117,-9,2,2,0,"17,019","17,946",-927,"16,809","17,648",-840,"7,498","7,203",295,-,-,-,-,-,-,901,797,104,638,758,-121,0,0,0,"7,772","8,890","-1,118",210,297,-87
,2月,Feb,"16,256","12,999","3,256",0,0,0,-,-,-,-,-,-,123,59,63,103,44,59,20,16,4,"16,133","12,940","3,193","15,939","12,707","3,232","6,535","6,161",374,-,-,-,-,-,-,566,584,-18,425,464,-39,0,0,0,"8,413","5,498","2,915",194,233,-39
,3月,Mar,"19,197","18,532",665,0,0,0,-,-,-,-,-,-,138,234,-95,137,160,-23,1,73,-72,"19,058","18,298",760,"18,887","17,995",891,"9,467","8,056","1,410",-,-,-,-,-,-,960,"1,035",-75,664,514,150,0,0,0,"7,796","8,390",-594,171,301,-131
,4月,Apr,"20,408","22,063","-1,654",0,0,0,-,-,-,-,-,-,111,126,-15,109,124,-15,2,3,0,"20,297","21,936","-1,639","20,054","21,642","-1,588","8,634","9,381",-747,-,-,-,-,-,-,911,949,-38,"1,159","1,293",-134,9,0,9,"9,341","10,019",-678,242,293,-52
,5月,May,"23,062","15,639","7,423",0,0,0,-,-,-,-,-,-,90,88,1,88,85,3,2,3,-2,"22,972","15,550","7,422","22,710","15,424","7,287","11,687","8,144","3,543",-,-,-,-,-,-,680,520,160,815,577,239,7,0,7,"9,521","6,183","3,338",262,127,136
,6月,Jun,"17,265","13,822","3,443",0,0,0,-,-,-,-,-,-,153,128,25,152,119,33,1,9,-8,"17,112","13,694","3,418","16,882","13,546","3,336","8,547","6,268","2,279",-,-,-,-,-,-,734,645,89,696,520,176,0,0,0,"6,905","6,113",792,229,147,82
,7月,Jul,"16,138","13,290","2,848",0,0,0,-,-,-,-,-,-,132,96,35,128,95,33,4,1,2,"16,006","13,194","2,813","15,657","12,937","2,720","8,134","4,880","3,254",-,-,-,-,-,-,651,632,19,611,375,236,0,0,0,"6,261","7,050",-789,349,257,93
,8月,Aug,"17,951","15,327","2,624",0,0,0,-,-,-,-,-,-,386,234,152,384,233,151,2,1,1,"17,565","15,094","2,472","17,365","14,915","2,450","9,748","6,533","3,215",-,-,-,-,-,-,601,559,42,"1,000","1,073",-73,0,0,0,"6,016","6,750",-734,200,179,21
,9月,Sep,"14,068","15,490","-1,422",0,0,0,-,-,-,-,-,-,307,149,157,305,134,171,1,15,-14,"13,761","15,341","-1,579","13,507","15,005","-1,498","6,782","5,584","1,198",-,-,-,-,-,-,613,675,-63,450,"1,285",-835,0,0,0,"5,662","7,461","-1,798",254,336,-82
,10月,Oct,"15,433","16,894","-1,460",0,0,0,-,-,-,-,-,-,460,737,-277,459,734,-275,1,3,-2,"14,973","16,157","-1,183","14,313","15,538","-1,225","6,989","6,510",479,-,-,-,-,-,-,"1,041",883,158,336,621,-285,0,0,0,"5,947","7,524","-1,577",660,618,42
,11月,Nov,"16,381","15,686",695,0,0,0,-,-,-,-,-,-,238,206,31,216,177,39,22,30,-8,"16,143","15,479",664,"15,558","14,927",631,"7,546","6,487","1,059",-,-,-,-,-,-,"1,199","1,078",121,592,440,152,0,0,0,"6,221","6,922",-701,585,552,33
,12月,Dec,"12,153","12,651",-498,0,0,0,-,-,-,-,-,-,276,162,114,264,156,109,11,6,6,"11,877","12,490",-613,"11,645","12,167",-521,"5,321","4,368",953,-,-,-,-,-,-,864,823,41,282,262,20,0,0,0,"5,178","6,714","-1,535",231,322,-91
2011,1月,Jan,"13,531","14,975","-1,443",0,0,0,-,-,-,-,-,-,209,268,-59,207,263,-56,2,5,-3,"13,322","14,706","-1,384","13,104","14,295","-1,190","5,798","5,590",208,-,-,-,-,-,-,884,905,-21,351,459,-107,0,0,0,"6,071","7,341","-1,270",218,410,-193
,2月,Feb,"13,672","15,575","-1,903",0,0,0,-,-,-,-,-,-,99,263,-164,98,261,-163,1,2,-1,"13,573","15,312","-1,739","13,310","14,969","-1,660","6,574","7,063",-489,-,-,-,-,-,-,806,789,17,359,315,43,0,0,0,"5,571","6,802","-1,231",263,343,-79
,3月,Mar,"18,333","19,168",-835,0,0,0,-,-,-,-,-,-,196,555,-359,193,527,-333,2,28,-26,"18,137","18,613",-476,"17,963","18,371",-409,"9,491","9,498",-7,-,-,-,-,-,-,596,672,-76,535,537,-2,0,0,0,"7,341","7,664",-324,173,240,-67
,4月,Apr,"15,304","20,798","-5,494",0,0,0,-,-,-,-,-,-,404,238,167,383,212,171,21,26,-5,"14,899","20,560","-5,661","14,706","20,295","-5,590","6,645","11,199","-4,555",-,-,-,-,-,-,837,751,86,503,768,-265,0,0,0,"6,721","7,577",-856,193,264,-72
,5月,May,"17,351","15,828","1,523",0,0,0,-,-,-,-,-,-,152,147,5,72,143,-72,80,3,77,"17,199","15,681","1,518","17,070","15,493","1,578","9,366","8,995",371,-,-,-,-,-,-,618,592,26,264,312,-48,0,0,0,"6,822","5,594","1,229",128,188,-59
,6月,Jun,"15,603","11,786","3,817",0,0,0,-,-,-,-,-,-,400,399,1,366,382,-16,33,17,16,"15,204","11,387","3,816","15,087","11,213","3,874","6,444","4,727","1,717",-,-,-,-,-,-,780,554,226,497,297,200,0,1,-1,"7,366","5,634","1,732",117,175,-58
,7月,Jul,"16,944","14,375","2,569",0,0,0,-,-,-,-,-,-,240,222,19,227,205,22,13,17,-3,"16,703","14,154","2,550","16,545","13,333","3,212","7,672","5,854","1,818",-,-,-,-,-,-,860,852,9,"1,005",915,89,0,8,-8,"7,008","5,704","1,304",158,820,-662
,8月,Aug,"18,369","12,192","6,177",0,0,0,-,-,-,-,-,-,314,168,145,303,167,136,11,1,10,"18,055","12,023","6,032","17,906","11,914","5,993","9,289","5,432","3,857",-,-,-,-,-,-,633,579,54,579,328,252,0,0,0,"7,405","5,575","1,830",149,110,40
,9月,Sep,"14,795","11,592","3,203",0,0,0,-,-,-,-,-,-,95,311,-217,88,300,-212,7,12,-5,"14,701","11,281","3,420","14,618","11,160","3,459","8,637","5,047","3,590",-,-,-,-,-,-,517,572,-55,550,327,223,0,0,0,"4,914","5,214",-299,83,121,-38
,10月,Oct,"12,833","13,165",-332,0,0,0,-,-,-,-,-,-,109,250,-141,105,202,-97,4,48,-44,"12,724","12,915",-191,"12,635","12,751",-116,"6,950","5,647","1,304",-,-,-,-,-,-,671,711,-40,426,667,-242,0,0,0,"4,588","5,726","-1,138",89,164,-75
,11月,Nov,"12,073","13,491","-1,418",0,0,0,-,-,-,-,-,-,119,383,-264,97,365,-268,21,18,4,"11,954","13,108","-1,154","11,858","12,986","-1,129","6,473","5,926",547,-,-,-,-,-,-,656,633,22,392,306,86,0,0,0,"4,337","6,121","-1,784",96,121,-25
,12月,Dec,"9,122","10,208","-1,086",0,0,0,-,-,-,-,-,-,161,103,58,96,100,-4,65,4,62,"8,961","10,105","-1,144","8,874","9,985","-1,112","4,953","4,282",670,-,-,-,-,-,-,502,517,-15,388,361,27,0,0,0,"3,031","4,825","-1,794",87,120,-32
2012,1月,Jan,"10,808","14,014","-3,206",0,0,0,-,-,-,-,-,-,101,183,-82,89,120,-31,12,62,-51,"10,707","13,831","-3,124","10,613","13,655","-3,041","5,246","5,862",-616,-,-,-,-,-,-,723,742,-18,167,448,-281,0,0,0,"4,477","6,603","-2,126",94,177,-82
